epoch,discriminator_loss,generator_loss,avg_g_grad,avg_d_grad
162,1.1168136596679688,1.5327961444854736,4.226430483738047,46.88568909508485
163,1.197400450706482,1.430299162864685,4.107325183291542,49.051078642423924
164,1.3109997510910034,1.39329993724823,3.5628623556189973,53.0279438907329
165,1.0590357780456543,1.3889578580856323,3.3583038141056845,47.579725439700624
166,1.0825998783111572,1.5703119039535522,3.7471419644774904,60.47056635227905
167,1.4189367294311523,1.5404609441757202,4.776097250860473,58.23007499177267
168,1.0878551006317139,1.4707980155944824,4.318751305914724,40.40779559496415
169,1.0648565292358398,1.6122760772705078,4.100563591231258,47.55518771282488
170,1.019413709640503,1.411613941192627,3.7568807463705154,42.83893044848988
171,1.1123489141464233,1.5230213403701782,4.397602676115737,60.108073120510795
172,1.1008410453796387,1.462876558303833,3.8360875929233473,43.61463797567453
173,0.9723396301269531,1.5497559309005737,4.059469940777599,39.60639740934542
174,1.1493148803710938,1.4376076459884644,4.433624513756217,42.86729715614031
175,1.3028578758239746,1.5874465703964233,4.277085149065073,40.788911414166286
176,1.1794979572296143,1.34416663646698,3.768668500275634,49.32055229776323
177,1.0577037334442139,1.2860941886901855,3.4896458580265115,41.23259370569434
178,1.046977162361145,1.313255786895752,3.990647302075885,50.37919438095635
179,1.238364815711975,1.4995702505111694,3.619383719707375,48.4212371347394
180,1.1628071069717407,1.3729095458984375,3.957279927941154,48.18704271484439
181,1.2081695795059204,1.2650359869003296,3.191033442828817,53.44175965443664
182,1.2774018049240112,1.4220751523971558,3.9768676479034593,39.76289873750332
183,0.9415923953056335,1.7801363468170166,5.735125393898498,51.494935701738854
184,1.1417629718780518,1.555556297302246,3.7200198764989727,39.29813437220767
185,1.1821672916412354,1.6206661462783813,4.810138686847799,56.62908676928184
186,1.1906812191009521,1.227966547012329,3.30416389320979,42.450295927305014
187,1.1269701719284058,1.5790246725082397,4.269633480827056,55.16677262277617
188,1.2107795476913452,1.708105444908142,4.746728937247288,52.836049776245055
189,1.0407724380493164,1.419311761856079,4.0971925181649524,45.78994902355854
190,0.9384880065917969,1.5900529623031616,3.6516216066832334,49.196454696519055
191,1.203900694847107,1.59572172164917,4.632128209080363,58.13385501391496
192,1.2599372863769531,1.2147806882858276,3.1885707305648125,50.48757267840749
193,1.2306444644927979,1.6377718448638916,3.807981247032877,59.54767373252922
194,1.0425423383712769,1.513597011566162,3.924610213276032,53.59916973731244
195,1.2525027990341187,1.3803285360336304,3.1385314820524903,49.36937629411117
196,1.0150452852249146,1.3382467031478882,3.0982482076027424,43.2647370993461
197,1.136726975440979,1.252418041229248,2.956124038550243,41.614650585998255
198,1.1058149337768555,1.3753794431686401,4.513028516874564,50.56510581551551
199,1.0376055240631104,1.7507797479629517,3.903389022185729,50.493829039531214
200,1.1150283813476562,1.175297737121582,2.781802417685082,55.48381236701456
201,1.1402603387832642,1.4069290161132812,3.439544002951698,54.602084541743466
202,1.085608720779419,1.4689065217971802,3.2550284366597064,46.126143559695485
203,1.206239938735962,1.4423011541366577,3.502366114276666,51.22415965313586
204,1.1187292337417603,1.2636278867721558,3.720006321006163,33.99713514209732
205,1.0575714111328125,1.312257170677185,3.2185920353527955,46.9634069700779
206,1.0006811618804932,1.56894850730896,4.166907254195201,51.99926079775375
207,1.1266885995864868,1.298762559890747,4.100577768198435,42.04064177129772
208,1.0552443265914917,1.58975088596344,3.9026251069031264,55.04729622889109
209,1.347764492034912,1.5098732709884644,3.6357792434371476,47.446315269053585
210,1.2176272869110107,1.3854541778564453,4.373435929466137,61.27298401131384
211,1.1578781604766846,1.4752756357192993,3.2908795365793435,51.13588603515435
212,1.1997501850128174,1.729972243309021,3.757655760154315,45.715699203337316
213,1.2259387969970703,1.0027717351913452,3.59683266961139,49.03278947418749
214,1.1220815181732178,1.3672575950622559,3.541225145500867,48.63737611724545
215,0.9917316436767578,1.5478061437606812,3.794826987935643,56.86407677514552
216,1.2390730381011963,1.357285976409912,3.5411947937595807,52.32157620894179
217,1.3277027606964111,1.4059436321258545,3.087246999667214,50.307865116548655
218,1.0024452209472656,1.8300142288208008,4.805618964089351,57.3004782123116
219,1.208052158355713,1.3809083700180054,3.8284460015592026,56.74766963634705
220,1.0260837078094482,1.601035714149475,3.9937945712930603,55.92769927273041
221,1.1345158815383911,1.5864099264144897,3.7622227130268326,56.82371232884041
222,1.2208960056304932,1.2455905675888062,3.6413374766432964,59.720187642658196
223,1.1801396608352661,1.2661751508712769,3.5459751447531382,51.632951496258144
224,1.080165147781372,1.7651119232177734,3.9908521254510627,61.877518061535554
225,1.0327129364013672,1.6186819076538086,4.0576570998983525,51.08990124707246
226,1.1318053007125854,1.2763525247573853,3.6898436588555428,46.53113419882032
227,1.0048729181289673,1.4926508665084839,4.106141250072308,57.098577542739065
228,1.109428882598877,1.625064492225647,6.294611084707281,56.85082253647508
229,1.182228684425354,1.464478850364685,3.9856697407831274,55.24191707851294
230,1.1647640466690063,1.3470100164413452,4.810609571627793,57.296507424970244
231,1.0346689224243164,1.2689415216445923,3.9397110604159087,61.01801773388691
232,1.1446123123168945,1.6223419904708862,4.55937629843316,67.72329277807314
233,1.0148895978927612,1.6194168329238892,4.000445912807412,56.24826037654056
234,1.0821876525878906,1.4011707305908203,3.722674866862212,48.60842895298855
235,1.028743863105774,1.5264513492584229,3.70779457248661,58.16269130147684
236,1.1310088634490967,1.3639122247695923,4.218314435566732,49.86098329914426
237,1.1668891906738281,1.4836714267730713,4.018246699324332,53.97659954097379
238,1.221541166305542,1.4084786176681519,3.3929932386888013,53.24907967495542
239,1.1944149732589722,1.5445661544799805,3.632207207233832,50.51560048895038
240,1.2750669717788696,1.2700546979904175,3.7880798044380417,55.6333833689874
241,1.1025762557983398,1.611782431602478,3.7864061707804737,55.58720330529207
242,1.1509252786636353,1.2359721660614014,3.23769879243357,49.44598981681193
243,1.084475040435791,1.3985401391983032,3.5799735971531326,52.074749319454135
244,1.081714391708374,1.3919190168380737,3.4621413367508063,62.85381165894954
245,1.116560697555542,1.6790125370025635,5.60613278872464,64.0061151965442
246,1.134366512298584,1.500807285308838,3.9384078480121745,62.655114415637144
247,1.1282931566238403,1.3938398361206055,3.9777850980149316,47.44931981181044
248,1.0062713623046875,1.6192913055419922,4.18220591836985,42.90284503902519
249,1.175554871559143,1.5783956050872803,3.8137101473737145,45.94807726102407
250,1.1293485164642334,1.4967814683914185,4.176503902524317,51.08706910461244
251,1.0055835247039795,1.4804778099060059,3.973728393815997,54.00975439155052
252,1.2747349739074707,1.3485478162765503,3.3280761193812918,61.97926602750557
253,1.0566415786743164,1.7702831029891968,3.9190108054473587,64.72250934614713
254,1.0317974090576172,1.4972232580184937,3.826551314520729,59.24243587298809
255,1.0270235538482666,1.6286048889160156,3.9208406103444173,60.407921982736674
256,1.1388733386993408,1.274823546409607,4.014386168457075,45.00733847114057
257,1.0850160121917725,1.4305334091186523,3.5589816360590003,56.15722663665323
258,1.0179952383041382,1.7562412023544312,4.661227070598603,49.62526669348218
259,1.0691845417022705,1.5517014265060425,3.4812567790748385,54.07768053176137
260,1.0457794666290283,1.5734772682189941,3.9644766126763678,60.060764181866155
261,1.0580730438232422,1.410293459892273,3.613434812279172,58.356255015954154
262,1.0853817462921143,1.2226362228393555,3.168951086989978,52.841264593217545
263,1.259218454360962,1.1990036964416504,3.1644342324662738,59.06927729842452
264,1.0655808448791504,1.7385796308517456,3.395781926283294,52.945123715176436
265,1.0393619537353516,1.4509259462356567,3.677855061980495,63.35651570515273
266,1.0698211193084717,1.493383765220642,3.06760328874096,66.68469007196117
267,1.1041486263275146,1.830107569694519,4.671178136824228,59.43336568139503
268,0.9435572624206543,2.07898211479187,5.046461072016946,62.34851564021103
269,1.1410127878189087,1.6624644994735718,4.654841869770498,62.160790959994074
270,1.0633301734924316,1.4358854293823242,4.175722079187272,49.71195393667144
271,1.1349314451217651,1.3707307577133179,4.044533595428632,65.19667678465214
272,1.069159746170044,1.3789894580841064,3.8487445498208617,65.8242298667986
273,0.9991229772567749,1.1076115369796753,3.749156631347091,59.40163728862262
274,1.1007823944091797,1.7397533655166626,4.246361077693672,59.283106298183775
275,1.0898799896240234,1.6967575550079346,3.958021860943165,61.099013345586314
276,1.2819879055023193,1.376352071762085,4.321168470677764,58.52345750519307
277,1.1498554944992065,1.1602412462234497,3.2784480424907767,47.047931174371676
278,1.3336602449417114,1.237820029258728,4.050009003838937,46.3409125172424
279,0.9348286390304565,1.6856335401535034,4.429468103836632,58.40931402867056
280,1.2063930034637451,1.338662028312683,3.7440739960930665,58.81414591890926
281,1.037898302078247,1.6010029315948486,3.920891930899074,59.06909514952193
282,1.0938619375228882,1.3478288650512695,4.141492027225594,49.82033972469807
283,1.091299057006836,1.5580230951309204,3.9364815017424024,62.19117232902516
284,1.0457720756530762,1.4171538352966309,3.953374358703134,56.78697917880105
285,1.1648082733154297,1.5432895421981812,4.190893489852764,51.69740361099748
286,1.2735921144485474,1.4676196575164795,4.111291735793576,56.33254545246338
287,1.0122357606887817,1.612369179725647,4.439564133697897,68.00220781273836
288,1.183243751525879,1.3812450170516968,3.8519594225400686,58.601023531611446
289,1.053293228149414,1.6676599979400635,4.114580747999064,62.32566159335031
290,1.0656445026397705,1.710473895072937,4.505297047815746,57.273669945020266
291,1.0197744369506836,1.6713815927505493,4.080897570801926,51.80524733375317
292,1.0101432800292969,1.8177837133407593,5.0956216142317645,58.81895125828454
293,0.9727469682693481,1.7523161172866821,3.678627044384352,69.24818433767811
294,1.2003765106201172,1.2908921241760254,3.811039860170553,50.520823297571916
295,0.9771479368209839,1.6548652648925781,4.470699784522451,52.596571309661655
296,1.0395053625106812,1.7020829916000366,4.943359555657828,60.59435317689478
297,1.1902316808700562,1.099547266960144,3.659956267639615,75.04545867871809
298,1.2251619100570679,1.4735965728759766,4.381775093335209,54.69391335410435
299,1.100792646408081,1.124088168144226,3.5772981439866087,59.10687240715678
300,1.111704707145691,1.835810661315918,5.584689476419902,56.12185486647819
301,1.105810523033142,1.3177953958511353,3.217098106715592,45.82523342839222
302,1.1328586339950562,1.415736436843872,4.151755148620899,58.694117775699354
303,1.0104408264160156,1.591884732246399,3.688667809966413,59.93905167769511
304,0.9921903610229492,1.5883225202560425,5.395937401082339,58.1661961274247
305,1.1253718137741089,1.588168740272522,4.673935390490186,55.83485426952146
306,1.164455771446228,1.5028142929077148,3.743536002907799,61.20821947321458
307,1.2293322086334229,1.2533155679702759,3.837718743575617,66.19711892168276
308,1.1698728799819946,1.4322434663772583,3.8633177699614545,56.73963471653206
309,1.127185344696045,1.4239073991775513,3.8342846800365846,64.48411832064289
310,1.050426721572876,1.6527389287948608,4.306369273934516,60.628396109258816
311,1.1728312969207764,1.4775234460830688,3.5120712455053655,55.53382167199882
312,1.1520226001739502,1.257523536682129,4.117766819192295,50.36144578992835
313,1.1767098903656006,1.519083857536316,3.965081601871179,50.628636332018594
314,1.169318675994873,1.343199610710144,4.059812791573334,57.67135631535293
315,1.26751708984375,1.2744979858398438,3.5255979217296267,69.7241085645264
316,1.112109661102295,1.4187172651290894,4.15087286364913,49.75545143199695
317,1.0624878406524658,1.5566014051437378,3.883621350841676,63.62597307036785
318,1.122218370437622,1.3719007968902588,3.757931663806572,54.33151241208845
319,1.1274349689483643,1.4155969619750977,4.193308058226628,59.522294897069926
320,1.1074953079223633,1.3857569694519043,3.616454251195919,62.382774903934035
321,1.0893607139587402,1.7367690801620483,4.409937820788619,61.634028956772966
322,0.983598530292511,1.4256715774536133,3.5553863058916058,53.11701655388387
323,1.1878647804260254,1.0407323837280273,3.207412271744895,71.07826625041686
324,1.2706360816955566,1.3115577697753906,4.07622220189242,64.97954001718783
325,1.2081620693206787,1.390643835067749,3.940737330332253,59.62063560066668
326,1.0496437549591064,1.5907396078109741,3.9591225611578436,55.39768338942711
327,1.259160041809082,1.3425817489624023,3.8266352141148734,68.6267414449872
328,1.198168396949768,1.4366377592086792,4.081612805277514,65.41718628129586
329,1.116330862045288,1.7170438766479492,4.109341073645338,65.6607090934577
330,1.0202093124389648,1.386330485343933,3.7113918510403487,63.685644656532276
331,1.1969587802886963,1.5695654153823853,3.379793598710568,58.15667925425745
332,1.0231658220291138,1.1460002660751343,2.7388154414960857,60.57458966465223
333,1.0078641176223755,1.5080950260162354,3.9406494818810334,56.7109291447403
334,1.0867637395858765,1.5893892049789429,4.353603722588907,60.39978524385613
335,1.2881953716278076,1.689764380455017,3.9884926267226706,62.264790890551886
336,1.065288782119751,1.5613205432891846,3.4483302436924097,49.120187713900194
337,1.1566863059997559,1.3726338148117065,3.4219681367965005,62.611539060437565
338,1.0527408123016357,1.6534703969955444,4.039326372512729,62.08271077792803
339,1.1810393333435059,1.1640132665634155,3.1320248315385943,54.177967815043154
340,1.1629955768585205,1.9320358037948608,5.1961666878716475,56.07472887360248
341,1.084473729133606,1.530550241470337,3.4672376332100594,62.40068441943455
342,1.2461957931518555,1.3893159627914429,4.725848381307345,58.405484095284564
343,1.1920254230499268,1.2120660543441772,3.6802542022813296,59.55523983926499
344,1.3044710159301758,1.6308631896972656,4.118946974464944,54.6753080975229
345,1.056563377380371,1.4377086162567139,4.844327385107488,58.43361747255246
346,1.039642572402954,1.5774351358413696,3.8241809941810816,68.77765842441656
347,1.2094998359680176,1.4201151132583618,3.5177092258510934,48.95887697011802
348,1.006870985031128,1.3323558568954468,3.37404807081633,53.62926560005573
349,1.0778634548187256,1.4456056356430054,3.9060251318803845,56.38511964725078
350,1.150847315788269,1.306998372077942,3.6799525478802955,67.7334565119869
351,1.052715539932251,1.604622721672058,4.1356208157680046,62.7625845137808
352,1.2188084125518799,1.2517696619033813,3.2936372791843,67.03399004362085
353,1.145763874053955,1.3177623748779297,3.911802657451621,67.24391283014212
354,1.165010690689087,2.2085068225860596,4.21058671758735,66.17477699970365
355,1.192823886871338,1.5229943990707397,4.226299186092968,64.45202213359038
356,1.048248052597046,1.4551746845245361,3.0052153720369392,60.672352289081275
357,1.2610712051391602,1.3993982076644897,3.4212157328727453,57.26506417860917
358,1.146864891052246,1.2376619577407837,3.337086444477098,56.644457996702265
359,1.193224310874939,1.2203724384307861,4.132670693629491,55.643819929461486
360,1.255672812461853,1.112657904624939,3.4081335703107034,61.81483339845898
361,1.0359094142913818,1.444244146347046,4.1464144912536955,50.31895662155853
362,1.153221607208252,1.6490691900253296,4.866713232967677,64.77478503698987
363,1.3922210931777954,1.1402117013931274,3.152164279309821,60.22174804686427
364,1.1281801462173462,1.1661285161972046,3.6328288027604407,66.8252672968936
365,1.058592438697815,1.421351432800293,3.605845008184691,68.52228471285676
366,1.3733028173446655,1.7568153142929077,3.8545999532552497,50.37132465466985
367,1.2709040641784668,1.3438854217529297,4.200934669421497,57.95913812462186
368,1.0226668119430542,1.7798362970352173,4.087520814201575,55.2063765193947
369,1.2385097742080688,1.060067892074585,3.957461824344796,60.13291826685305
370,1.0225043296813965,1.1129286289215088,3.734162181066776,53.400503325607126
371,1.0644621849060059,1.5619053840637207,3.597545459559364,60.49668603240196
372,1.2370641231536865,1.6674950122833252,4.026842709347807,55.460235507397215
373,1.110180377960205,1.348141074180603,3.2993496082945564,65.52136673549766
374,1.0912959575653076,1.6435092687606812,3.793446994519504,62.234166599385254
375,1.190041422843933,1.7365306615829468,4.3857592088585635,78.11091713301238
376,1.0975332260131836,1.7194883823394775,4.431888936677187,66.71384929921517
377,1.1566072702407837,1.1594021320343018,3.816109538139683,53.702806032190274
378,1.1733794212341309,1.3655598163604736,3.9802555474046715,64.6470538854955
379,1.1249881982803345,1.361906886100769,4.2935278115518845,59.17406181868968
380,1.2041842937469482,1.316046953201294,3.4724635283253065,49.76860767427782
381,1.1420753002166748,1.6265602111816406,4.281556632718025,62.447398815729215
382,1.2011370658874512,1.3306899070739746,4.102487399430458,51.19656039596087
383,1.0244213342666626,1.2610043287277222,3.872671350037446,51.71905196172999
384,1.2112528085708618,1.8070898056030273,4.4518130519969015,62.84931073623782
385,1.0945504903793335,1.5502537488937378,4.460426519195839,78.22874945743105
386,1.0099886655807495,1.4466804265975952,4.356470174931605,57.702804392683404
