Epoch,Discriminator Loss,Generator Loss
96,1.2588541507720947,0.6959707140922546
97,1.2287341356277466,0.9663934111595154
98,1.27032470703125,0.851732075214386
99,1.1767836809158325,0.8951191306114197
100,1.2122970819473267,1.002701997756958
101,1.188631534576416,0.8782387971878052
102,1.2011947631835938,1.0421501398086548
103,1.1792902946472168,1.034453272819519
104,1.1583871841430664,1.1801095008850098
105,1.2598505020141602,0.9275062680244446
106,1.2256771326065063,0.9946857690811157
107,1.2053017616271973,1.039202332496643
108,1.1572456359863281,0.8685570955276489
109,1.198070764541626,0.9766409993171692
110,1.2168538570404053,0.8138260841369629
111,1.273202657699585,1.3003227710723877
112,1.1743364334106445,0.926586925983429
113,1.176032543182373,0.9668666124343872
114,1.1781929731369019,0.8601638674736023
115,1.1972233057022095,1.094069004058838
116,1.1980433464050293,0.9308406114578247
117,1.2592976093292236,0.9186647534370422
118,1.2148964405059814,1.203903079032898
119,1.2790158987045288,0.9123623967170715
120,1.2614803314208984,0.9779521226882935
121,1.145068883895874,0.8541862368583679
122,1.1894116401672363,1.006455659866333
123,1.1296112537384033,0.9186506271362305
124,1.2249267101287842,0.9154325723648071
125,1.2148966789245605,1.0667585134506226
126,1.182687520980835,1.0820244550704956
127,1.2284660339355469,0.8553240895271301
128,1.2254993915557861,0.8060121536254883
129,1.1802043914794922,0.9553670883178711
130,1.1630538702011108,1.022610068321228
131,1.1827714443206787,1.092370867729187
132,1.1884418725967407,1.1087874174118042
133,1.199138879776001,1.1949498653411865
134,1.235191822052002,1.1344274282455444
135,1.1279098987579346,0.9531188011169434
136,1.164971947669983,1.0983994007110596
137,1.221306562423706,1.0958406925201416
138,1.2408825159072876,0.9617149233818054
139,1.2139244079589844,1.1255549192428589
140,1.185335397720337,1.005506157875061
141,1.1156255006790161,1.1332241296768188
142,1.1918299198150635,0.9700199365615845
143,1.2189595699310303,0.9850618243217468
144,1.2670023441314697,1.1676454544067383
145,1.4494516849517822,0.7322970032691956
146,1.2126827239990234,1.0222100019454956
147,1.2362167835235596,0.9101948738098145
148,1.141225814819336,1.0411814451217651
149,1.1827960014343262,0.980930745601654
150,1.2202494144439697,0.9495577216148376
151,1.2220662832260132,1.131992220878601
152,1.1875557899475098,0.9490329027175903
153,1.1913697719573975,0.9401823878288269
154,1.2118192911148071,1.107399821281433
155,1.2064074277877808,0.9229286313056946
156,1.155259370803833,0.9910054206848145
157,2.7088987827301025,0.3697279095649719
158,1.209873914718628,0.960932731628418
159,1.1732721328735352,1.1488641500473022
160,1.2235424518585205,0.8643484115600586
161,1.1260342597961426,1.188086986541748
162,1.1995837688446045,0.8829442858695984
163,1.1653735637664795,1.0160857439041138
164,1.198744535446167,1.0060458183288574
165,1.1834031343460083,1.06841242313385
166,1.1783422231674194,1.0679725408554077
167,1.2331712245941162,0.9828056693077087
168,1.125856637954712,1.0503250360488892
169,1.1751716136932373,1.1298704147338867
170,1.152632713317871,1.0836646556854248
171,1.1622202396392822,1.1232573986053467
172,1.1855149269104004,1.205369234085083
173,1.21309232711792,0.8895561099052429
174,1.1747143268585205,0.9810749888420105
175,1.1064989566802979,1.078216552734375
176,1.1439110040664673,0.9312528967857361
177,1.1301205158233643,1.1423815488815308
178,1.0660221576690674,1.1701908111572266
179,1.251448154449463,0.8987268805503845
180,1.1753360033035278,1.0432353019714355
181,1.2225477695465088,0.955029308795929
182,1.1377567052841187,0.988923966884613
183,1.1333518028259277,0.9551423192024231
184,1.2494144439697266,1.2399500608444214
185,1.1426868438720703,1.27464759349823
186,1.1799129247665405,0.9954771399497986
187,1.1935138702392578,0.9427599906921387
188,1.1842832565307617,1.0900572538375854
189,1.2461795806884766,1.0537941455841064
190,1.1698596477508545,0.92637699842453
191,1.1315240859985352,1.0800604820251465
192,1.2447624206542969,1.0451231002807617
193,1.1425427198410034,1.090766191482544
194,1.2077279090881348,0.9941343665122986
195,1.1679145097732544,1.1070750951766968
196,1.2876863479614258,0.8837479948997498
197,1.1871001720428467,1.1550045013427734
198,1.1782562732696533,1.1337628364562988
199,1.225276231765747,1.0257360935211182
200,1.1516700983047485,0.9294029474258423
201,1.1547410488128662,0.971291184425354
202,1.0999188423156738,0.9938632845878601
203,1.14957594871521,1.1413148641586304
204,1.173168420791626,1.2340564727783203
205,1.1349501609802246,0.9655084013938904
206,1.2262592315673828,1.0543913841247559
207,1.2211511135101318,0.9061394929885864
208,1.1602842807769775,1.2462663650512695
209,1.0995268821716309,1.127344012260437
210,1.1775639057159424,1.0278013944625854
211,1.0946028232574463,1.00222647190094
212,1.2158797979354858,0.890062153339386
213,1.2060421705245972,1.0764280557632446
214,1.1595854759216309,1.1886075735092163
215,1.244692325592041,0.849626362323761
216,1.2029354572296143,0.9268400073051453
217,1.2050230503082275,1.0105624198913574
218,1.0726242065429688,1.069869875907898
219,1.1724411249160767,1.224552035331726
220,1.180592656135559,1.1616281270980835
221,1.1944937705993652,1.1137895584106445
222,1.1715048551559448,1.0888463258743286
223,1.1686010360717773,1.0969924926757812
224,1.113525390625,1.2377328872680664
225,1.1008425951004028,1.2173235416412354
226,1.1666196584701538,1.4543267488479614
227,1.1298532485961914,1.199361801147461
228,1.149256944656372,1.3184318542480469
229,1.23786199092865,0.9742497801780701
230,1.2233960628509521,1.0289640426635742
231,1.1039204597473145,0.8621814846992493
232,1.183237075805664,1.0273385047912598
233,1.112009048461914,1.1089972257614136
234,1.0982933044433594,0.9506503343582153
235,1.144200086593628,1.3452807664871216
236,1.2051384449005127,0.8319757580757141
237,1.1294305324554443,1.039520263671875
238,1.1560155153274536,1.0818017721176147
239,1.1649456024169922,1.2189127206802368
240,1.2236521244049072,1.028741717338562
241,1.1641969680786133,0.9454437494277954
242,1.1741313934326172,1.2853734493255615
243,1.150805115699768,1.1825731992721558
244,1.1516350507736206,1.180277943611145
245,1.1177153587341309,1.1840410232543945
246,1.4539666175842285,0.6969066262245178
247,1.1436312198638916,1.0804775953292847
248,1.1112301349639893,1.118194818496704
249,1.1379050016403198,1.0592901706695557
250,1.1453933715820312,1.0605007410049438
251,1.087815284729004,1.2261444330215454
252,1.2133383750915527,1.045566439628601
253,1.2022162675857544,1.1402686834335327
254,1.1719892024993896,0.8812685012817383
255,1.1113121509552002,0.9823234677314758
256,1.1391606330871582,0.952528178691864
257,1.139663815498352,1.4316396713256836
258,1.204062581062317,0.9975960850715637
259,1.0752944946289062,1.2294868230819702
260,1.1691699028015137,1.22189462184906
261,1.2020366191864014,1.0182275772094727
262,1.1430013179779053,1.1031239032745361
263,1.086665153503418,1.1129525899887085
264,1.176471471786499,1.243140459060669
265,1.1142332553863525,1.0454405546188354
266,1.2118034362792969,1.007447600364685
267,1.1568922996520996,1.03842294216156
268,1.1367528438568115,1.4236204624176025
269,1.1586729288101196,1.1724085807800293
270,1.1127880811691284,1.126097321510315
271,1.176450490951538,1.1813863515853882
272,1.1555958986282349,1.0568650960922241
273,1.1789963245391846,1.0031746625900269
274,1.136817216873169,1.2098467350006104
275,1.095923662185669,1.3267484903335571
276,1.1053781509399414,1.218795895576477
277,1.1420013904571533,1.196186900138855
278,1.053064227104187,1.0011285543441772
279,1.2405426502227783,0.8537361025810242
280,1.1404892206192017,1.2610653638839722
281,1.2098087072372437,1.5578945875167847
282,1.0578296184539795,1.3099497556686401
283,1.1039961576461792,1.1052449941635132
284,1.1341363191604614,1.1227014064788818
285,1.1244436502456665,1.1565946340560913
286,1.2636430263519287,0.9223231673240662
287,1.1559085845947266,1.0647138357162476
288,1.178251028060913,1.1239181756973267
289,1.0700522661209106,1.171065330505371
290,1.0876870155334473,1.2734705209732056
291,1.2382667064666748,0.935391902923584
292,1.1058509349822998,1.091132402420044
293,1.1073018312454224,1.123517632484436
294,1.0398204326629639,1.1516609191894531
295,1.229418158531189,1.3278369903564453
296,1.026411533355713,1.4142614603042603
297,1.1335062980651855,1.324117660522461
298,1.1615450382232666,1.4623199701309204
299,1.1435405015945435,1.1170756816864014
300,1.0769447088241577,1.1359366178512573
301,1.2098407745361328,1.1664210557937622
302,1.1127495765686035,1.2567138671875
303,1.162804365158081,1.031096339225769
304,1.1285384893417358,1.0709694623947144
305,1.0767070055007935,1.1100728511810303
306,1.126952886581421,1.0478991270065308
307,1.143277645111084,1.0668517351150513
308,1.0791757106781006,1.1777914762496948
309,1.1702765226364136,1.1686384677886963
310,1.2095093727111816,0.8964847922325134
311,1.1232056617736816,0.9488380551338196
312,1.135440468788147,1.0503439903259277
313,1.1685394048690796,1.0413554906845093
314,1.1720836162567139,1.0271399021148682
315,1.0930874347686768,1.167188048362732
316,1.1020859479904175,1.1916675567626953
317,1.1439416408538818,1.124728798866272
318,1.1064159870147705,1.03315007686615
319,1.1366101503372192,1.2374050617218018
320,1.0904210805892944,1.1946337223052979
321,1.121659517288208,1.0902347564697266
322,1.1494312286376953,0.9314083456993103
323,1.0985175371170044,1.2376707792282104
324,1.1428382396697998,1.36803138256073
325,1.1130770444869995,1.239932656288147
326,1.167049765586853,1.0741709470748901
327,1.0930256843566895,1.123103380203247
328,1.0592854022979736,1.4812917709350586
329,1.1368740797042847,1.2719987630844116
330,1.0459812879562378,1.100515604019165
331,1.034711480140686,1.2339648008346558
332,1.1039193868637085,1.3928223848342896
333,1.0001800060272217,1.08255136013031
334,1.0883854627609253,1.2064872980117798
335,1.1257399320602417,1.2914373874664307
336,1.1620986461639404,1.149369478225708
337,1.136777400970459,1.1029208898544312
338,1.115286111831665,1.3857280015945435
339,1.1327455043792725,1.2650566101074219
340,1.1773632764816284,0.9959702491760254
341,1.135702133178711,1.3820005655288696
342,1.1343215703964233,1.097307801246643
343,1.1445870399475098,1.0541026592254639
344,1.1736855506896973,1.2574259042739868
345,1.0491706132888794,1.0664094686508179
346,1.1323215961456299,1.3355286121368408
347,1.063088059425354,1.3855019807815552
348,1.077768325805664,1.2826772928237915
349,1.2144166231155396,1.0319766998291016
350,1.0884780883789062,1.3963946104049683
351,1.1231169700622559,1.1805537939071655
352,0.965358555316925,1.5524784326553345
353,1.0523905754089355,1.484068751335144
354,1.1122689247131348,1.1392755508422852
355,1.070777416229248,1.045793890953064
356,1.0907330513000488,1.2693508863449097
357,1.0811859369277954,1.2590117454528809
358,1.0835213661193848,1.2912110090255737
359,1.0027854442596436,1.3444918394088745
360,1.103426456451416,1.3159946203231812
361,1.0860564708709717,1.1473606824874878
362,1.0556488037109375,1.139809012413025
363,1.081716537475586,1.2053009271621704
364,1.1314913034439087,1.3115829229354858
365,1.0018459558486938,1.2881443500518799
366,1.072756052017212,1.1590851545333862
367,1.0762184858322144,1.0906652212142944
368,1.0975558757781982,1.2824128866195679
369,1.0770800113677979,0.9630287289619446
370,1.0635281801223755,1.3265663385391235
371,1.1273870468139648,1.0930471420288086
372,1.1402137279510498,1.452784776687622
373,1.1409761905670166,1.1342227458953857
374,1.0918784141540527,1.0850200653076172
375,1.178664207458496,1.422374963760376
376,1.0522980690002441,1.314429759979248
377,1.1278138160705566,1.1172841787338257
378,1.0387870073318481,1.177053451538086
379,1.1163280010223389,1.0726302862167358
380,1.044893741607666,1.1689268350601196
381,1.0861696004867554,1.0162922143936157
382,1.0941013097763062,1.1987932920455933
383,1.10438072681427,1.0218133926391602
384,2.3200604915618896,0.45190998911857605
385,1.101845145225525,1.1367380619049072
386,1.0597412586212158,1.1632323265075684
387,1.049506664276123,1.2612046003341675
388,1.0976393222808838,1.0923398733139038
389,1.0778464078903198,1.3269996643066406
390,1.093937873840332,1.1287282705307007
391,1.069748878479004,1.1823629140853882
392,1.0955249071121216,1.3730207681655884
393,1.155641794204712,1.0848687887191772
394,1.1099615097045898,1.4320878982543945
395,1.030757188796997,1.3719499111175537
396,1.0550143718719482,1.1080043315887451
397,1.1288368701934814,1.0796860456466675
398,1.0285917520523071,1.2029964923858643
399,1.0554320812225342,1.292983055114746
400,1.1116995811462402,0.9903356432914734
401,1.1169885396957397,1.6470602750778198
402,1.0481387376785278,1.402601957321167
403,1.1349629163742065,1.200002670288086
404,1.1425514221191406,1.0909113883972168
405,1.0047235488891602,1.273691177368164
406,1.3495995998382568,0.9622789621353149
407,1.0506826639175415,1.1567624807357788
408,0.9800041913986206,1.2649965286254883
409,1.0267796516418457,1.073600172996521
410,1.0463075637817383,1.132419466972351
411,1.1018425226211548,1.1048694849014282
412,1.0919831991195679,1.2345079183578491
413,1.1335256099700928,1.0599597692489624
414,1.0799672603607178,1.0426325798034668
415,1.1153252124786377,0.9759599566459656
416,1.0777360200881958,1.3068430423736572
417,1.0632505416870117,1.2510513067245483
418,1.1218065023422241,1.077121615409851
419,1.1319135427474976,1.0407005548477173
420,1.028595209121704,1.2049739360809326
421,1.142686367034912,0.9920814633369446
422,1.0583086013793945,1.3659346103668213
423,1.1185895204544067,1.0049134492874146
424,1.0331438779830933,1.3138195276260376
425,1.0744714736938477,1.2301979064941406
426,1.0116028785705566,1.1471232175827026
427,1.0583359003067017,1.0773143768310547
428,1.115551233291626,1.5326913595199585
429,1.0962777137756348,1.2052580118179321
430,1.0406055450439453,1.2668246030807495
431,1.0156123638153076,1.1457945108413696
432,1.0495383739471436,1.3680719137191772
433,1.0188766717910767,1.3470375537872314
434,1.071088433265686,1.063215970993042
435,1.0355277061462402,1.4556207656860352
436,1.0652233362197876,1.261019229888916
437,1.102193832397461,1.176493525505066
438,1.0604777336120605,1.3469527959823608
439,0.9878278970718384,1.3225010633468628
440,1.0417855978012085,1.2517868280410767
441,1.0477423667907715,1.1450821161270142
442,1.0894975662231445,1.0863306522369385
443,1.064225435256958,1.2575664520263672
444,1.0959343910217285,0.9494478106498718
445,1.0333242416381836,1.6901590824127197
446,1.1940025091171265,1.1586967706680298
447,1.054063081741333,1.2214316129684448
448,0.9772724509239197,1.2958606481552124
449,1.066333293914795,1.1774885654449463
450,1.036545753479004,1.2505652904510498
451,1.0437633991241455,1.2260386943817139
452,0.9942324161529541,1.161396861076355
453,1.1304113864898682,1.0223126411437988
454,1.0973472595214844,1.3903143405914307
455,1.0966002941131592,1.17733895778656
456,1.0239689350128174,1.2915078401565552
457,1.1106117963790894,1.0836870670318604
458,1.0729753971099854,1.103005051612854
459,1.0451509952545166,1.1024264097213745
460,1.1265925168991089,1.5851073265075684
461,1.0241305828094482,1.2404770851135254
462,1.0328000783920288,1.2950794696807861
463,1.0709106922149658,1.345037817955017
464,1.0632377862930298,1.2717431783676147
465,1.0579314231872559,1.3148891925811768
466,1.0913383960723877,1.1206705570220947
467,1.0627400875091553,1.1299574375152588
468,1.1078382730484009,1.5387953519821167
469,1.0301318168640137,1.2253884077072144
470,1.0657610893249512,0.9948450326919556
471,1.0576016902923584,1.439443826675415
472,1.0262442827224731,1.3228017091751099
473,1.1325961351394653,1.0653917789459229
474,0.977881908416748,1.3127286434173584
475,1.057792067527771,1.2086070775985718
476,1.0793378353118896,1.2228573560714722
477,1.054518461227417,1.178200125694275
478,1.0761979818344116,1.1770321130752563
479,1.0628905296325684,1.4232381582260132
480,1.0618757009506226,1.19436776638031
481,1.0849583148956299,1.4489744901657104
482,1.0740715265274048,1.3700337409973145
483,1.1090610027313232,1.0920511484146118
484,1.0382248163223267,1.1716092824935913
485,1.0184704065322876,1.1257084608078003
486,1.0701602697372437,1.4448908567428589
487,1.0686893463134766,1.142122507095337
488,1.1423661708831787,1.0249369144439697
489,1.039548397064209,1.2949892282485962
490,1.052626609802246,1.258852243423462
491,1.0175607204437256,1.221622347831726
492,1.0882508754730225,1.3694958686828613
493,1.1134095191955566,1.703757882118225
494,1.0153645277023315,0.8654390573501587
495,1.0478920936584473,1.2206058502197266
496,1.0099666118621826,1.2838773727416992
497,1.1759872436523438,1.2324984073638916
498,1.1195814609527588,1.2157235145568848
499,1.0596764087677002,1.1369036436080933
500,1.0148897171020508,1.2964885234832764
501,1.0667825937271118,1.1248201131820679
502,1.0865037441253662,1.1306246519088745
503,1.0334234237670898,1.5738495588302612
504,1.027064323425293,0.9793252348899841
505,1.0326594114303589,1.21367347240448
506,1.0371792316436768,1.242370843887329
507,1.023005485534668,1.1977781057357788
508,1.116855502128601,1.165825605392456
509,1.151470422744751,0.9462082982063293
510,1.1540501117706299,1.4139142036437988
511,1.0701417922973633,1.2135616540908813
512,1.063279628753662,1.165487289428711
513,1.0041673183441162,1.2428041696548462
514,1.0210750102996826,1.4105857610702515
515,1.0503482818603516,1.2144837379455566
516,1.0260931253433228,1.3152884244918823
517,1.0706825256347656,1.3752250671386719
518,1.1329143047332764,1.2616918087005615
519,1.0571342706680298,1.1543207168579102
520,1.0707412958145142,1.0703990459442139
521,1.0408709049224854,1.3990200757980347
522,1.0143681764602661,1.5589659214019775
523,1.1056830883026123,1.277452826499939
524,1.0927209854125977,1.1217833757400513
525,1.0428324937820435,1.1718841791152954
526,1.0223047733306885,1.4309463500976562
527,1.0114719867706299,1.1173222064971924
528,1.0609468221664429,1.0736230611801147
529,0.9744745492935181,1.1839972734451294
530,1.0529735088348389,1.2987556457519531
531,1.0373108386993408,1.049665927886963
532,1.0335440635681152,1.4012123346328735
533,1.0992802381515503,1.1927706003189087
534,1.034541368484497,1.141147494316101
535,1.6879936456680298,1.0076144933700562
536,1.076720952987671,1.0987428426742554
537,1.1214778423309326,1.0720504522323608
538,1.025388240814209,1.3784551620483398
539,1.0376900434494019,1.1432323455810547
540,1.0443658828735352,1.2199829816818237
541,1.004274606704712,1.1905601024627686
542,1.09749436378479,1.5256956815719604
543,1.0358365774154663,1.3423800468444824
544,1.0358333587646484,1.5021599531173706
545,1.1078943014144897,1.1497083902359009
546,1.0642304420471191,1.0681283473968506
547,1.0290409326553345,1.2387144565582275
548,1.074432134628296,1.1245511770248413
549,1.0113654136657715,1.4290118217468262
550,1.0418641567230225,1.2169831991195679
551,1.0658190250396729,1.319273591041565
552,1.0401179790496826,1.5571027994155884
553,1.0788480043411255,1.270405650138855
554,1.0234596729278564,1.3004330396652222
555,1.0126633644104004,1.5967789888381958
556,0.9773586392402649,1.3493130207061768
557,1.0863914489746094,1.3486665487289429
558,1.0255111455917358,1.2697991132736206
559,1.0657293796539307,1.307901382446289
560,1.0264395475387573,1.6008533239364624
561,1.15804123878479,0.9725608825683594
562,1.0312230587005615,1.4414743185043335
